F_st_norm,S_st_norm
0.6485542680084515,0.6441723238481919
0.651334093865962,0.6375859877350679
0.6520664914262044,0.6364400314630622
0.6537226846391627,0.6352619608601785
0.6755647576357656,0.626531553043118
0.6809470213578863,0.6137154293030401
0.6860461138582687,0.608635153703639
0.6968482112158239,0.6030469053135566
0.7075967770251598,0.5946904479392862
0.7110989134514947,0.5911652370779411
0.7129176791903822,0.5895303705549295
0.7144735188672962,0.5792323613817433
0.7192790587374138,0.5740801031928586
0.7335731445671806,0.5640396078037943
0.7371289357576817,0.5518369247926518
0.7465618693333279,0.5497594674815768
0.7549006764223841,0.5350564590721107
0.7594323078149825,0.5335099505713883
0.7819469142367537,0.5022912929632881
0.801652539991834,0.48101419887920766
0.808385588737722,0.4730868323490169
0.8296273652353265,0.43954568286977974
0.8446343656834745,0.4230884532175587
0.8536543268502639,0.40656638815278
0.8541301584807679,0.4007253946220524
0.8730445531066893,0.3767233399170929
0.9179637021837487,0.28019421809539746
0.9392690486436479,0.24749573021181204
0.9440025120621139,0.22546247688576582
0.94741454665434,0.21378868993378355
0.9494531282386597,0.2058684607149485
0.9546105691835977,0.19308951993642173
0.9673300509353961,0.15172386626765255
0.9861642853889433,0.0800979130828709
0.0,1.0
0.008227601489325578,0.9980322213432484
0.010340046391865101,0.9972043045841084
0.012960042714943493,0.9968160265243179
0.015539659662948386,0.9959644658302471
0.015785859533963296,0.9958934431446719
0.017470118190787236,0.9958876304252999
0.01977018702462878,0.9949362515146044
0.020081154685322608,0.9947892087976384
0.020279773231543643,0.9947673569069628
0.021266045651379954,0.9945538576878722
0.022170734838536633,0.9944818237526958
0.02289121943751265,0.9938405014439663
0.02324470285910329,0.9937670964232884
0.02538541238096332,0.9937086774073396
0.027208382071697894,0.9930542011724867
0.02832527245591839,0.9926917878203565
0.02855998469260176,0.9922919103457106
0.03102546776617828,0.9921045748957691
0.03225726547420074,0.9912915161177649
0.032405067128814746,0.9912193024128559
0.03440948400396749,0.9908533375228799
0.03534061705208961,0.9902578877516586
0.037835918817602926,0.9895506078724099
0.03879013678071509,0.9891849346278418
0.039062253347184085,0.9887095629614051
0.04135442343225628,0.9886520918411388
0.042292120164508104,0.9885246831960696
0.0442398995894667,0.9878521787878857
0.04726387909517808,0.9868806621463269
0.050316441493279726,0.9860572049683866
0.05121362885159859,0.9854453618586345
0.05280326390108506,0.9852187019526178
0.05702933825999248,0.9838045325680451
0.06011367490500768,0.9835288212941006
0.060946857537991575,0.983045173557976
0.0632123827609128,0.9821527222783846
0.06326320986674304,0.9818023489633975
0.06327270485074163,0.981658144504036
0.06364636824098438,0.9816456349447769
0.06412965917332619,0.9813167195061095
0.06569999507623807,0.9811026539502142
0.06765939402844093,0.980690663109724
0.06784298648441138,0.9805382315600868
0.06915671750992783,0.9801115590705844
0.07088045676230068,0.9789682272692144
0.07096958889426855,0.97885456616431
0.0736415264288514,0.9788318309436129
0.0739989605343425,0.9784609758665374
0.07420268996888994,0.9784356797007435
0.07505942716236834,0.977730247392739
0.0800215831973467,0.9765173982296236
0.08019095630450696,0.976325056670827
0.08067319422293324,0.9761048618495967
0.0808044703651396,0.9752144274057347
0.08240701607889749,0.9752028357658017
0.08325928993012166,0.9749960322788662
