F_st_norm,S_st_norm
0.3230216440156872,0.8777560300829669
0.3266208670647953,0.8766485810799098
0.33419280795609513,0.8717358091423856
0.3446216305579937,0.8659449552978191
0.3468736700243395,0.8646530093446291
0.353099499952556,0.8632205739926898
0.3577415799198873,0.8602777975581187
0.3606077622244291,0.8586739731986417
0.3646569076443765,0.8569111699780338
0.3686118787493147,0.8545847530040809
0.37260966321857797,0.8503604553995074
0.38216620645790245,0.8455590190851916
0.3833611155321169,0.8455322958463541
0.39095777929125297,0.8427084007781088
0.4052727551445472,0.8341180565721399
0.41581705141131814,0.8308379440183262
0.4181830304230726,0.826218030356721
0.4183805362637901,0.8240475790497241
0.42883897090690787,0.823679847536179
0.4437393229334343,0.8095548425829738
0.4499427086083281,0.8065241673853791
0.4559463291489365,0.8048230114241903
0.46839339802127594,0.7995375007301943
0.4707630328873961,0.7933204537339861
0.48490571348829975,0.7916232026953764
0.4853187793282943,0.79138490884113
0.49933511595672503,0.7815482323661272
0.5251739677257912,0.7645752686416294
0.5260612651179541,0.7640559176963818
0.5292475613529936,0.760870955783901
0.541503405830193,0.7519847492830596
0.5607593320398835,0.7401397086693874
0.5662872811772897,0.7329526273285513
0.5758782070620488,0.7304262089044138
0.5788266288141456,0.726053412082503
0.5852413889975173,0.7214283539362497
0.5918405141835701,0.7155749596811861
0.6004711984466427,0.711854547877321
0.6097637992376288,0.7045821840310739
0.6223962436708639,0.6971228488837328
0.6318879432539065,0.6851997713646334
0.6385472420215734,0.6841195263871573
0.6388714994541708,0.6784951193894164
0.6482920983937313,0.6769514407695701
0.64946961307926,0.666980384175589
0.6690024389050804,0.6590592947296983
0.6770307421779387,0.6514065142916052
0.6817392462508646,0.6416663778183764
0.6911089038437928,0.6407217260942187
0.6974641546091204,0.6284212703680687
0.7068256461801138,0.6265934084892697
0.7121930546091467,0.6155579698236526
0.7228174469677047,0.6064934209667021
0.7244750472417503,0.6064683744634485
0.7328270529671891,0.592041190534365
0.7387114944533734,0.5901649146165935
0.7455258684138385,0.5837745453989043
0.7498452522547893,0.5799304174696355
0.7499105139993586,0.5788512843691704
0.7582522555411311,0.5645826414421373
0.7604128269546906,0.5603690969802667
0.7685728750389335,0.5598216205801207
0.7714932154214155,0.5580120392006183
0.7719063161159109,0.5518123290167466
0.7720547841273476,0.5510510675770297
0.7814054644974744,0.5497769279446135
0.7842861089865918,0.5422397637724595
0.7970697517072391,0.5267094381478911
0.7993825081224385,0.5209205609810121
0.8074331042985171,0.5145549457986706
0.8167321120929333,0.5038645688812934
0.8225692692307482,0.4954138124230293
0.8309486303796679,0.482254499146196
0.8365059017562346,0.4714653174886498
0.8449421054708541,0.4714078316714058
0.8466796848964612,0.45709955830440746
0.8473376437873471,0.4565704645680993
0.8597603265947367,0.43812470110101415
0.869965881114172,0.4280186130762174
0.8742023263358993,0.4162447335242471
0.8742804098763375,0.4161040803220266
0.8799921820719829,0.41338926508185786
0.8917707327807246,0.3804499759449839
0.9026858741386057,0.370477803747202
0.903592677310779,0.3692550133585534
0.9145384411104542,0.34900993148136533
0.9172890091033403,0.33594456946920215
0.926444037946362,0.3214063383229767
0.9267136906799793,0.31820091901266123
0.9288145604765479,0.31458583105184595
0.93255132315752,0.30931449064157057
0.9375269260988307,0.29305743767674003
0.9476782169056825,0.2619507089463274
0.9521866794214129,0.25641268949598456
0.9529154070275935,0.24368575784612476
0.957823188162657,0.24222544840941923
0.9609952329326895,0.2313913903843655
0.9621926872100474,0.22189984147177355
